configuration_id,window_id,gt_rally_id,first_or_last,gt_frame,buffer_start,buffer_end,buffer_has_candidate,selected_candidate_frame,additional_candidate_count,strict_tolerance_base30,strict_tolerance_frames,candidate_gt_relation,matched_gt_rally_id,matched_gt_frame,predicted_boundary_classification,associated_predicted_span_id,associated_predicted_span_start,associated_predicted_span_end,candidate_predicted_rally_id,candidate_assigned_to_associated_span,candidate_span_relation,required_boundary_extension_frames
static_shuttleset_homography/sset_15/tracknet-stride-8,142,76,first,107899,107824,107975,True,107889,5,5,4,no_gt_stroke_match,,,covered,110,107855,108292,110,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,143,76,last,108230,108155,108306,True,108206,1,5,4,other_gt_stroke_match,76,108209,covered,110,107855,108292,110,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,144,77,first,109583,109508,109659,True,109603,2,5,4,no_gt_stroke_match,,,missed,,,,111,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,145,78,first,110275,110200,110315,True,110284,0,5,4,no_gt_stroke_match,,,split,,,,112,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,146,78,last,110353,110315,110429,True,110352,4,5,4,first_last_stroke_match,78,110353,split,,,,112,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,147,79,first,110799,110724,110875,True,110785,3,5,4,no_gt_stroke_match,,,covered,113,110768,111018,113,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,148,79,last,111017,110942,111093,True,110990,2,5,4,other_gt_stroke_match,79,110994,covered,113,110768,111018,113,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,149,80,first,112219,112144,112247,True,112217,3,5,4,first_last_stroke_match,80,112219,covered,114,112151,112360,114,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,150,80,last,112273,112247,112349,True,112272,3,5,4,first_last_stroke_match,80,112273,covered,114,112151,112360,114,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,151,81,first,112752,112677,112828,True,112753,2,5,4,first_last_stroke_match,81,112752,covered,116,112737,113124,116,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,152,81,last,113007,112932,113083,True,113006,3,5,4,first_last_stroke_match,81,113007,covered,116,112737,113124,116,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,153,82,first,113467,113392,113543,True,113473,3,5,4,no_gt_stroke_match,,,covered,117,113238,113696,117,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,154,83,first,114139,114064,114182,True,114145,3,5,4,no_gt_stroke_match,,,covered,118,114051,114268,118,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,155,83,last,114224,114182,114300,True,114222,2,5,4,first_last_stroke_match,83,114224,covered,118,114051,114268,118,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,156,84,first,114953,114878,114980,True,114945,1,5,4,no_gt_stroke_match,,,covered,120,114890,115085,120,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,157,84,last,115006,114980,115082,True,115006,2,5,4,first_last_stroke_match,84,115006,covered,120,114890,115085,120,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,158,85,first,116073,115998,116093,True,116062,0,5,4,no_gt_stroke_match,,,covered,121,116057,116186,121,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,159,85,last,116111,116093,116187,True,116110,2,5,4,first_last_stroke_match,85,116111,covered,121,116057,116186,121,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,160,86,first,116511,116436,116580,True,116513,3,5,4,first_last_stroke_match,86,116511,covered,122,116491,116745,122,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,161,86,last,116647,116580,116723,True,116633,3,5,4,other_gt_stroke_match,86,116635,covered,122,116491,116745,122,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,162,87,first,117091,117016,117167,True,117126,1,5,4,no_gt_stroke_match,,,covered,123,117091,117264,123,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,163,88,first,117670,117595,117746,True,117697,1,5,4,no_gt_stroke_match,,,covered,124,117664,117934,124,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,164,88,last,117834,117759,117910,True,117848,5,5,4,no_gt_stroke_match,,,covered,124,117664,117934,124,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,165,89,first,120624,120549,120700,True,120625,3,5,4,first_last_stroke_match,89,120624,covered,126,120454,121459,126,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,166,89,last,121396,121321,121472,True,121394,3,5,4,first_last_stroke_match,89,121396,covered,126,120454,121459,126,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,167,90,first,122843,122768,122917,True,122832,1,5,4,no_gt_stroke_match,,,covered,127,122820,123050,127,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,168,90,last,122990,122917,123066,True,122990,2,5,4,first_last_stroke_match,90,122990,covered,127,122820,123050,127,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,169,91,first,123475,123400,123551,True,123490,2,5,4,no_gt_stroke_match,,,missed,,,,128,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,170,92,first,124252,124177,124328,True,124265,1,5,4,no_gt_stroke_match,,,missed,,,,129,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,171,93,first,124919,124844,124995,True,124929,2,5,4,no_gt_stroke_match,,,missed,,,,130,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,172,94,first,125589,125514,125665,True,125585,3,5,4,first_last_stroke_match,94,125589,covered,131,125556,125987,131,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,173,94,last,125901,125826,125977,True,125899,3,5,4,first_last_stroke_match,94,125901,covered,131,125556,125987,131,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,174,95,first,126402,126327,126441,True,126401,1,5,4,first_last_stroke_match,95,126402,covered,132,126399,126536,132,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,175,95,last,126479,126441,126555,True,126478,2,5,4,first_last_stroke_match,95,126479,covered,132,126399,126536,132,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,176,96,first,126885,126810,126961,True,126912,1,5,4,no_gt_stroke_match,,,missed,,,,133,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,177,97,first,127533,127458,127609,True,127536,3,5,4,first_last_stroke_match,97,127533,split,,,,134,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,178,97,last,127712,127637,127788,True,127695,2,5,4,no_gt_stroke_match,,,split,,,,134,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,179,98,first,128347,128272,128384,True,128339,1,5,4,no_gt_stroke_match,,,covered,135,128315,128456,135,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,180,98,last,128420,128384,128496,True,128419,2,5,4,first_last_stroke_match,98,128420,covered,135,128315,128456,135,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,181,99,first,128876,128801,128952,False,,0,5,4,no_candidate,,,missed,,,,,,no_candidate,
static_shuttleset_homography/sset_15/tracknet-stride-8,182,100,first,129234,129159,129308,True,129233,2,5,4,first_last_stroke_match,100,129234,covered,136,129198,129725,136,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,183,100,last,129381,129308,129457,True,129382,5,5,4,first_last_stroke_match,100,129381,covered,136,129198,129725,136,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,184,101,first,129811,129736,129867,True,129809,2,5,4,first_last_stroke_match,101,129811,covered,137,129801,130003,137,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,185,101,last,129922,129867,129998,True,129921,3,5,4,first_last_stroke_match,101,129922,covered,137,129801,130003,137,True,inside_associated_span,0
static_shuttleset_homography/sset_15/tracknet-stride-8,186,102,first,130355,130280,130431,True,130371,2,5,4,no_gt_stroke_match,,,missed,,,,138,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,187,103,first,130725,130650,130764,True,130737,1,5,4,other_gt_stroke_match,103,130740,split,,,,139,,no_associated_span,
static_shuttleset_homography/sset_15/tracknet-stride-8,188,103,last,130802,130764,130878,True,130801,3,5,4,first_last_stroke_match,103,130802,split,,,,139,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,0,0,first,12771,12681,12862,True,12766,2,5,5,first_last_stroke_match,0,12771,covered,2,12744,13293,2,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,1,0,last,13145,13055,13236,True,13144,6,5,5,first_last_stroke_match,0,13145,covered,2,12744,13293,2,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,2,1,first,13637,13547,13728,True,13636,5,5,5,first_last_stroke_match,1,13637,covered,3,13558,14067,3,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,3,1,last,14038,13948,14129,True,14036,3,5,5,first_last_stroke_match,1,14038,covered,3,13558,14067,3,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,4,2,first,14551,14461,14621,True,14553,1,5,5,first_last_stroke_match,2,14551,covered,4,14550,14782,4,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,5,2,last,14690,14621,14781,True,14689,3,5,5,first_last_stroke_match,2,14690,covered,4,14550,14782,4,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,6,3,first,15175,15085,15209,False,,0,5,5,no_candidate,,,split,,,,,,no_candidate,
static_shuttleset_homography/sset_21/tracknet-stride-8,7,3,last,15241,15209,15332,True,15278,1,5,5,no_gt_stroke_match,,,split,,,,5,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,8,4,first,15733,15643,15824,True,15734,3,5,5,first_last_stroke_match,4,15733,covered,6,15718,16132,6,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,9,4,last,16011,15921,16102,True,16010,4,5,5,first_last_stroke_match,4,16011,covered,6,15718,16132,6,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,10,5,first,16506,16416,16597,True,16509,2,5,5,first_last_stroke_match,5,16506,covered,7,16480,16936,7,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,11,5,last,16789,16699,16880,True,16781,4,5,5,no_gt_stroke_match,,,covered,7,16480,16936,7,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,12,6,first,17296,17206,17387,True,17296,2,5,5,first_last_stroke_match,6,17296,covered,8,17195,17592,8,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,13,6,last,17519,17429,17610,True,17518,4,5,5,first_last_stroke_match,6,17519,covered,8,17195,17592,8,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,14,7,first,18354,18264,18445,True,18353,1,5,5,first_last_stroke_match,7,18354,covered,9,18337,18637,9,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,15,7,last,18546,18456,18637,True,18542,3,5,5,first_last_stroke_match,7,18546,covered,9,18337,18637,9,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,16,8,first,18966,18876,19025,True,18961,2,5,5,first_last_stroke_match,8,18966,covered,10,18953,19155,10,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,17,8,last,19083,19025,19174,True,19079,3,5,5,first_last_stroke_match,8,19083,covered,10,18953,19155,10,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,18,9,first,19547,19457,19638,True,19546,2,5,5,first_last_stroke_match,9,19547,covered,11,19513,20083,11,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,19,9,last,19939,19849,20030,True,19938,7,5,5,first_last_stroke_match,9,19939,covered,11,19513,20083,11,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,20,10,first,21146,21056,21237,True,21189,1,5,5,no_gt_stroke_match,,,split,,,,12,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,21,10,last,21339,21249,21430,True,21337,3,5,5,first_last_stroke_match,10,21339,split,,,,12,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,22,11,first,21990,21900,22081,True,22013,2,5,5,no_gt_stroke_match,,,split,,,,13,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,23,11,last,22573,22483,22664,True,22571,6,5,5,first_last_stroke_match,11,22573,split,,,,13,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,24,12,first,23168,23078,23259,True,23182,3,5,5,other_gt_stroke_match,12,23182,covered,14,23159,23667,14,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,25,12,last,23610,23520,23701,True,23581,3,5,5,other_gt_stroke_match,12,23579,covered,14,23159,23667,14,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,26,13,first,24302,24212,24316,False,,0,5,5,no_candidate,,,split,,,,,,no_candidate,
static_shuttleset_homography/sset_21/tracknet-stride-8,27,13,last,24329,24316,24420,True,24321,1,5,5,no_gt_stroke_match,,,split,,,,15,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,28,14,first,24875,24785,24903,True,24885,1,5,5,no_gt_stroke_match,,,covered,16,24774,25762,16,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,29,14,last,24929,24903,25020,True,24958,3,5,5,no_gt_stroke_match,,,covered,16,24774,25762,16,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,30,15,first,25486,25396,25577,True,25473,4,5,5,no_gt_stroke_match,,,covered,16,24774,25762,16,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,31,15,last,25676,25586,25767,True,25675,5,5,5,first_last_stroke_match,15,25676,covered,16,24774,25762,16,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,32,16,first,26688,26598,26779,True,26687,4,5,5,first_last_stroke_match,16,26688,covered,17,26639,27005,17,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,33,16,last,26915,26825,27006,True,26915,5,5,5,first_last_stroke_match,16,26915,covered,17,26639,27005,17,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,34,17,first,27458,27368,27549,True,27527,0,5,5,no_gt_stroke_match,,,split,,,,18,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,35,17,last,27883,27793,27974,True,27833,0,5,5,other_gt_stroke_match,17,27836,split,,,,18,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,36,18,first,30184,30094,30275,True,30183,3,5,5,first_last_stroke_match,18,30184,covered,19,29970,30751,19,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,37,18,last,30676,30586,30767,True,30675,4,5,5,first_last_stroke_match,18,30676,covered,19,29970,30751,19,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,38,19,first,31431,31341,31452,False,,0,5,5,no_candidate,,,split,,,,,,no_candidate,
static_shuttleset_homography/sset_21/tracknet-stride-8,39,19,last,31471,31452,31562,True,31470,1,5,5,first_last_stroke_match,19,31471,split,,,,20,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,40,20,first,31893,31803,31984,True,31919,2,5,5,no_gt_stroke_match,,,split,,,,21,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,41,20,last,32174,32084,32265,True,32170,6,5,5,first_last_stroke_match,20,32174,split,,,,21,,no_associated_span,
static_shuttleset_homography/sset_21/tracknet-stride-8,42,21,first,32908,32818,32939,True,32910,1,5,5,first_last_stroke_match,21,32908,covered,22,32800,33865,22,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,43,21,last,32968,32939,33059,True,32968,4,5,5,first_last_stroke_match,21,32968,covered,22,32800,33865,22,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,44,22,first,33446,33356,33537,True,33441,4,5,5,first_last_stroke_match,22,33446,covered,22,32800,33865,22,True,inside_associated_span,0
static_shuttleset_homography/sset_21/tracknet-stride-8,45,22,last,33831,33741,33922,True,33830,4,5,5,first_last_stroke_match,22,33831,covered,22,32800,33865,22,True,inside_associated_span,0
